FECHA;PRODUCCION;META/TIEMPO;ÁREA;SEMANA;MES;DIVISION2;AÑO
13/4/2025;96;114.81;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;100;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;60;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;40.74;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;85.19;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;85.19;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;77.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;88.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;111.11;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;174.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;137.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;31;48.15;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;125.93;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;144;114.81;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;112;92.59;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;48.15;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;85.19;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;70.37;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;18.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;148.15;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;59.26;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;24;33.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;92.59;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;22.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;67;155.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;144;166.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;77.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;44.44;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;88.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;33.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;44.44;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;66.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;88.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;36;55.56;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;432;440.74;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;288;428.15;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;468;300;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;600;342;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;600;351;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;250;267;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;396;210;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;600;360;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;590;300;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;500;390;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;36;27.41;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;576;284.59;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;288;166.67;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;720;248.89;PRODUCCION;SEM 16;ABRIL; BELLEZA ;2025
13/4/2025;720;505.56;PRODUCCION;SEM 16;ABRIL; BELLEZA ;2025
13/4/2025;720;471.85;PRODUCCION;SEM 16;ABRIL; BELLEZA ;2025
13/4/2025;720;457.41;PRODUCCION;SEM 16;ABRIL; BELLEZA ;2025
13/4/2025;36;47.41;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;180;277.78;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;360;231.48;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;180;134.26;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;240;138.89;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;192;226.85;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;168;202.22;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;24;281.67;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;100;173.33;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;39;115.56;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;80;223.89;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;48;18.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;18.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;35.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;49.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;70;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;18.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;62;222.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;51.85;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;40.74;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;59.26;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;48.15;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
13/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;96.3;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;19.44;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;68;87.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;144;88.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;42.59;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;60;38.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;38.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;50;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;44;33.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;40.74;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;61.11;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;42.59;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;59.26;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;461;354;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;600;708;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;250;378;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;240;360;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;600;720;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;36;20;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;540;292.5;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;240;162.5;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;600;361.11;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;120;65;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;1020;368.33;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;100;72.22;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2025
13/4/2025;48;150;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;144;63;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;144;126;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;66.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;100;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;66.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;133.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;433.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;17.11;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;90.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;144;113.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;88.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;74;128.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;24;22.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;51.85;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;31.11;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
13/4/2025;48;73.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;2.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;82.96;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;36;16.3;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;36;25.93;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;36;28.15;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;96;45.33;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;96;49.11;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;432;215.28;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;47;40;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;144;126.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;124.44;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;66.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;71.11;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;62.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;100;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;60;66.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;60;45;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;72;45;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;249;144;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;249;186;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;599;408;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;599;432;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;288;200;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;576;383.33;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;48;100;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;42;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;86.8;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;93.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;66.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;116.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;83.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;133.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;133.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;136.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;60;230;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;250;313.2;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;600;874.8;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;250;372.6;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;500;707.4;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;48;19.44;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;15.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;39;44.44;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;48.15;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;64.81;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;46.3;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;64.81;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;43;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;46.3;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;46.3;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;46.3;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;111.11;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;12;23.33;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;72;96.67;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;96;108.8;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;288;305;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;96;158.67;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;36;40;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;288;525;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;288;340;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;16.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;61.44;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;46.3;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;46.3;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
13/4/2025;72;83.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;31.48;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;42.59;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;47;38.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;71;59.26;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;40.74;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
13/4/2025;48;64.81;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
13/4/2025;72;53.7;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;96;88.15;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;93;62.96;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;288;215.28;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;36;90;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;178;87;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;249;228;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;599;405;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;599;450;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;48;88.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;88.89;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;103.7;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;118.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;59.26;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;148.15;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;148.15;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;36;53.93;PRODUCCION;SEM 16;ABRIL; HOGAR ;2025
13/4/2025;60;50.07;PRODUCCION;SEM 16;ABRIL; JUGUETERIA ;2025
13/4/2025;600;350.4;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;600;801.6;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;250;374.4;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;139;360;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
13/4/2025;48;71.11;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
13/4/2025;288;544.44;PRODUCCION;SEM 16;ABRIL; BEBÉ ;2025
13/4/2025;36;48.89;PRODUCCION;SEM 16;ABRIL; CALZADO ;2025
13/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;58.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;64.81;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;46.3;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;96;83.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;64.81;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;60;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;18.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;14.81;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;22.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;18.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;46.3;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;36;18.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;36;27.78;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;18.52;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;36;31.48;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;42.59;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;40.74;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;33.33;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;60;51.85;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;48;31.48;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;60;42.59;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;59.26;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;62.96;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
13/4/2025;72;75.93;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;250;364.8;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
14/4/2025;250;360;PRODUCCION;SEM 16;ABRIL; CELEBRACIONES ;2025
14/4/2025;36;231.11;PRODUCCION;SEM 16;ABRIL; JUGUETERIA ;2025
14/4/2025;36;88.59;PRODUCCION;SEM 16;ABRIL; JUGUETERIA ;2025
14/4/2025;48;84.74;PRODUCCION;SEM 16;ABRIL; JUGUETERIA ;2025
14/4/2025;400;648.15;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;400;583.33;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;400;518.52;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;800;583.33;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;576;810.19;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;600;648.15;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;600;648.15;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;600;810.19;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;600;972.22;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;600;1,134.26;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;1200;2,106.48;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;1200;1,458.33;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;600;1,296.30;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;720;810.19;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;600;972.22;PRODUCCION;SEM 16;ABRIL; INTERIOR  ;2025
14/4/2025;48;22.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;24;22.22;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;72;48.15;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
14/4/2025;72;74.07;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
14/4/2025;144;70.37;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
14/4/2025;36;18.52;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
14/4/2025;144;57.78;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
14/4/2025;72;38.52;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
14/4/2025;36;37.04;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
14/4/2025;36;29.63;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2025
14/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
14/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; DEPORTIVA ;2025
14/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;72;92.59;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;48;37.04;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;48;44.44;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;48;66.67;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;48;111.11;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;144;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;144;129.63;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;48;74.07;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;48;55.56;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
14/4/2025;144;111.11;PRODUCCION;SEM 16;ABRIL; ROPA ;2025
